SKUs,Total Box,Item 1,Box,Item 1 Length,Item 1 Width,Item 1 Height,Item 1 Weight,Item 2,Box,Item 2 Length,Item 2 Width,Item 2 Height,Item 2 Weight,Item 3,Box,Item 3 Length,Item 3 Width,Item 3 Height,Item 3 Weight,Item 4,Box,Item 4 Length,Item 4 Width,Item 4 Height,Item 4 Weight
AMAN5-BCH-C,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,ANC-BLK-C,2,41,19,12,36,,,,,,
ESAN3-BCH-C,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,ANC-BLK-C,1,41,19,12,36,,,,,,
AMAN3-BCH-LC,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,ANC-BLK-LC,1,41,19,12,36,,,,,,
AMAN5-BCH-LC,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,ANC-BLK-LC,2,41,19,12,36,,,,,,
ESAN3-BCH-LC,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,ANC-BLK-LC,1,41,19,12,36,,,,,,
AMAN3-BCH-W,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,ANC-BLK-W,1,41,19,11,36,,,,,,
AMAN5-BCH-W,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,ANC-BLK-W,2,41,19,11,36,,,,,,
ESAN3-BCH-W,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,ANC-BLK-W,1,41,19,11,36,,,,,,
AMAV3-BCH-LC,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,AVC-BLK-LC,1,40,20,12,38,,,,,,
AMAV5-BCH-LC,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,AVC-BLK-LC,2,40,20,12,38,,,,,,
ESAV3-BCH-LC,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,AVC-BLK-LC,1,40,20,12,38,,,,,,
AMAV3-BCH-W,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,AVC-BLK-W,1,40,20,11,38,,,,,,
AMAV5-BCH-W,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,AVC-BLK-W,2,40,20,11,38,,,,,,
ESAV3-BCH-W,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,AVC-BLK-W,1,40,20,11,38,,,,,,
AMBA3-BCH-05,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,BAP1T05,1,42,21,15,33,,,,,,
AMBA5-BCH-05,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,BAP1T05,2,42,21,15,33,,,,,,
ESBA3-BCH-05,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,BAP1T05,1,42,21,15,33,,,,,,
AMBO3-BCH-W,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,BOC-BLK-W,1,41,19,10,37,,,,,,
AMBO5-BCH-W,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,BOC-BLK-W,2,41,19,10,37,,,,,,
ESBO3-BCH-W,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,BOC-BLK-W,1,41,19,10,37,,,,,,
AMBR3-BCH-17,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,BRP1T17,1,44,22,15,40,,,,,,
AMBR5-BCH-17,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,BRP1T17,2,44,22,15,40,,,,,,
ESBR3-BCH-17,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,BRP1T17,1,44,22,15,40,,,,,,
AMCE3-BCH-21,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,CEP1T21,1,42,19,14,40,,,,,,
AMCE5-BCH-21,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,CEP1T21,2,42,19,14,40,,,,,,
ESCE3-BCH-21,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,CEP1T21,1,42,19,14,40,,,,,,
ESCL3-BCH-C,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,CLC-BLK-C,1,39,20,12,40,,,,,,
AMCL3-BCH-W,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,CLC-BLK-W,1,39,20,10,40,,,,,,
AMCL5-BCH-W,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,CLC-BLK-W,2,39,20,10,40,,,,,,
ESCL3-BCH-W,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,CLC-BLK-W,1,39,20,10,40,,,,,,
AMDA3-BCH-C,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,DAC-BLK-C,1,40,20,12,38,,,,,,
AMDA5-BCH-C,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,DAC-BLK-C,2,40,20,12,38,,,,,,
ESDA3-BCH-C,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,DAC-BLK-C,1,40,20,12,38,,,,,,
AMDL3-BCH-W,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,DLC-BLK-W,1,38,20,10,36,,,,,,
AMDL5-BCH-W,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,DLC-BLK-W,2,38,20,10,36,,,,,,
ESDL3-BCH-W,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,DLC-BLK-W,1,38,20,10,36,,,,,,
AMDR3-BCH-24,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,DRP1T24,1,41,19,14,33,,,,,,
AMDR5-BCH-24,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,DRP1T24,2,41,19,14,33,,,,,,
ESDR3-BCH-24,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,DRP1T24,1,41,19,14,33,,,,,,
AMDU3-BCH-LC,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,DUC-BLK-LC,1,40,19,11,41,,,,,,
AMDU5-BCH-LC,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,DUC-BLK-LC,2,40,19,11,41,,,,,,
ESDU3-BCH-LC,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,DUC-BLK-LC,1,40,19,11,41,,,,,,
AMDU3-BCH-W,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,DUC-BLK-W,1,40,19,10,41,,,,,,
AMDU5-BCH-W,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,DUC-BLK-W,2,40,19,10,41,,,,,,
ESDU3-BCH-W,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,DUC-BLK-W,1,40,19,10,41,,,,,,
AMEL3-BCH-21,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,ELP1T21,1,43,19,14,33,,,,,,
AMEL5-BCH-21,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,ELP1T21,2,43,19,14,33,,,,,,
ESEL3-BCH-21,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,ELP1T21,1,43,19,14,33,,,,,,
AMEN3-BCH-20,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,ENP1T20,1,43,19,14,33,,,,,,
AMEN5-BCH-20,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,ENP1T20,2,43,19,14,33,,,,,,
ESEN3-BCH-20,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,ENP1T20,1,43,19,14,33,,,,,,
AMEN3-BCH-69,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,ENP1T69,1,43,19,14,33,,,,,,
AMEN5-BCH-69,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,ENP1T69,2,43,19,14,33,,,,,,
ESEN3-BCH-69,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,ENP1T69,1,43,19,14,33,,,,,,
AMFL3-BCH-21,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,FLP1T21,1,43,21,19,47,,,,,,
AMFL5-BCH-21,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,FLP1T21,2,43,21,19,47,,,,,,
ESFL3-BCH-21,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,FLP1T21,1,43,21,19,47,,,,,,
AMFO3-BCH-01,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,FOP1T01,1,41,23,21,58,,,,,,
AMFO5-BCH-01,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,FOP1T01,2,41,23,21,58,,,,,,
ESFO3-BCH-01,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,FOP1T01,1,41,23,21,58,,,,,,
AMFR3-BCH-02,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,FRP1T02,1,24,24,30,42,,,,,,
AMFR5-BCH-02,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,FRP1T02,2,24,24,30,42,,,,,,
ESFR3-BCH-02,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,FRP1T02,1,24,24,30,42,,,,,,
AMGA3-BCH-24,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,GAP1T24,1,39,20,15,38,,,,,,
AMGA5-BCH-24,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,GAP1T24,2,39,20,15,38,,,,,,
ESGA3-BCH-24,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,GAP1T24,1,39,20,15,38,,,,,,
AMGR3-BCH-W,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,GRC-BLK-W,1,40,20,12,41,,,,,,
AMGR5-BCH-W,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,GRC-BLK-W,2,40,20,12,41,,,,,,
ESGR3-BCH-W,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,GRC-BLK-W,1,40,20,12,41,,,,,,
AMKE3-BCH-LC,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,KEC-BLK-LC,1,41,22,11,38,,,,,,
AMKE5-BCH-LC,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,KEC-BLK-LC,2,41,22,11,38,,,,,,
ESKE3-BCH-LC,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,KEC-BLK-LC,1,41,22,11,38,,,,,,
AMKE3-BCH-W,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,KEC-BLK-W,1,41,22,10,38,,,,,,
AMKE5-BCH-W,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,KEC-BLK-W,2,41,22,10,38,,,,,,
ESKE3-BCH-W,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,KEC-BLK-W,1,41,22,10,38,,,,,,
AMLA3-BCH-47,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,LAP1T47,1,41,19,15,38,,,,,,
AMLA5-BCH-47,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,LAP1T47,2,41,19,15,38,,,,,,
ESLA3-BCH-47,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,LAP1T47,1,41,19,15,38,,,,,,
AMNF3-BCH-W,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,NFC-BLK-W,1,38,20,11,38,,,,,,
AMNF5-BCH-W,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,NFC-BLK-W,2,38,20,11,38,,,,,,
ESNF3-BCH-W,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,NFC-BLK-W,1,38,20,11,38,,,,,,
AMNI3-BCH-C,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,NIC-BLK-C,1,42,20,11,38,,,,,,
AMNI5-BCH-C,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,NIC-BLK-C,2,42,20,11,38,,,,,,
ESNI3-BCH-C,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,NIC-BLK-C,1,42,20,11,38,,,,,,
AMNI3-BCH-LC,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,NIC-BLK-LC,1,42,20,11,38,,,,,,
AMNI5-BCH-LC,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,NIC-BLK-LC,2,42,20,11,38,,,,,,
ESNI3-BCH-LC,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,NIC-BLK-LC,1,42,20,11,38,,,,,,
AMNI3-BCH-W,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,NIC-BLK-W,1,42,20,10,38,,,,,,
AMNI5-BCH-W,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,NIC-BLK-W,2,42,20,10,38,,,,,,
ESNI3-BCH-W,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,NIC-BLK-W,1,42,20,10,38,,,,,,
AMPF3-BCH-C,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,PFC-BLK-C,1,40,20,12,39,,,,,,
AMPF5-BCH-C,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,PFC-BLK-C,2,40,20,12,39,,,,,,
ESPF3-BCH-C,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,PFC-BLK-C,1,40,20,12,39,,,,,,
AMPF3-BCH-W,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,PFC-BLK-W,1,40,20,11,39,,,,,,
AMPF5-BCH-W,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,PFC-BLK-W,2,40,20,11,39,,,,,,
ESPF3-BCH-W,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,PFC-BLK-W,1,40,20,11,39,,,,,,
AMPV3-BCH-W,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,PVC-BLK-W,1,40,19,10,40,,,,,,
AMPV5-BCH-W,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,PVC-BLK-W,2,40,19,10,40,,,,,,
ESPV3-BCH-W,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,PVC-BLK-W,1,40,19,10,40,,,,,,
AMQU3-BCH-W,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,QUC-BLK-W,1,42,19,10,40,,,,,,
AMQU5-BCH-W,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,QUC-BLK-W,2,42,19,10,40,,,,,,
ESQU3-BCH-W,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,QUC-BLK-W,1,42,19,10,40,,,,,,
AMSI3-BCH-21,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,SIP1T21,1,46,23,11,40,,,,,,
AMSI5-BCH-21,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,SIP1T21,2,46,23,11,40,,,,,,
ESSI3-BCH-21,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,SIP1T21,1,46,23,11,40,,,,,,
AMVA3-BCH-C,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,VAC-BLK-C,1,40,19,12,40,,,,,,
AMVA5-BCH-C,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,VAC-BLK-C,2,40,19,12,40,,,,,,
ESVA3-BCH-C,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,VAC-BLK-C,1,40,19,12,40,,,,,,
AMVA3-BCH-W,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,VAC-BLK-W,1,40,19,12,40,,,,,,
AMVA5-BCH-W,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,VAC-BLK-W,2,40,19,12,40,,,,,,
ESVA3-BCH-W,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,VAC-BLK-W,1,40,19,12,40,,,,,,
AMWE3-BCH-W,3,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,WEC-BLK-W,1,42,20,10,42,,,,,,
AMWE5-BCH-W,4,ANT-BLK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,WEC-BLK-W,2,42,20,10,42,,,,,,
ESWE3-BCH-W,3,EDT-BLK-T,1,33,33,6,22,AST-BLK-P,1,26,9,7,11,WEC-BLK-W,1,42,20,10,42,,,,,,
AST-NBK-TP,2,ANT-ANA-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,,,,,,,,,,,,
AST-NLW-TP,2,ANT-ANA-T,1,39,39,6,33,AST-LWH-P,1,26,9,7,11,,,,,,,,,,,,
AST-WBK-TP,2,ANT-AWA-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,,,,,,,,,,,,
AST-WLW-TP,2,ANT-AWA-T,1,39,39,6,33,AST-LWH-P,1,26,9,7,11,,,,,,,,,,,,
AST-BLK-TP,2,ANT-ABK-T,1,39,39,6,33,AST-ABK-P,1,26,9,7,14,,,,,,,,,,,,
AST-LBK-TP,2,ANT-LWH-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,,,,,,,,,,,,
AST-LOK-TP,2,ANT-LWH-T,1,39,39,6,33,AST-OAK-P,1,26,9,7,11,,,,,,,,,,,,
AST-LWH-TP,2,ANT-LWH-T,1,39,39,6,33,AST-LWH-P,1,26,9,7,11,,,,,,,,,,,,
AST-OBK-TP,2,ANT-OAK-T,1,39,39,6,33,AST-BLK-P,1,26,9,7,11,,,,,,,,,,,,
AST-OLW-TP,2,ANT-OAK-T,1,39,39,6,33,AST-LWH-P,1,26,9,7,11,,,,,,,,,,,,
DST-NBK-TP,2,DLT-ANA-T,1,45,27,4,31,DST-BLK-P,1,25,9,6,14,,,,,,,,,,,,
DST-NLW-TP,2,DLT-ANA-T,1,45,27,4,31,DST-LWH-P,1,25,9,6,14,,,,,,,,,,,,
DST-WBK-TP,2,DLT-AWA-T,1,45,27,4,31,DST-BLK-P,1,25,9,6,14,,,,,,,,,,,,
DST-WLW-TP,2,DLT-AWA-T,1,45,27,4,31,DST-LWH-P,1,25,9,6,14,,,,,,,,,,,,
DST-BLK-TP,2,DLT-BLK-T,1,45,27,4,31,DST-BLK-P,1,25,9,6,14,,,,,,,,,,,,
DST-BLW-TP,2,DLT-BLK-T,1,45,27,4,31,DST-LWH-P,1,25,9,6,14,,,,,,,,,,,,
DST-BMA-TP,2,DLT-BLK-T,1,45,27,4,31,DST-MAH-P,1,25,9,6,14,,,,,,,,,,,,
DST-BOK-TP,2,DLT-BLK-T,1,45,27,4,31,DST-OAK-P,1,25,9,6,14,,,,,,,,,,,,
DST-MBK-TP,2,DLT-MAH-T,1,45,27,4,31,DST-BLK-P,1,25,9,6,14,,,,,,,,,,,,
DST-MLW-TP,2,DLT-MAH-T,1,45,27,4,31,DST-LWH-P,1,25,9,6,14,,,,,,,,,,,,
DST-OBK-TP,2,DLT-OAK-T,1,45,27,4,31,DST-BLK-P,1,25,9,6,14,,,,,,,,,,,,
DST-OLW-TP,2,DLT-OAK-T,1,45,27,4,31,DST-LWH-P,1,25,9,6,14,,,,,,,,,,,,
DST-BCH-TP,2,DLT-SBR-T,1,45,27,4,31,DST-BLK-P,1,25,9,6,14,,,,,,,,,,,,
DST-LBK-TP,2,DLT-WHI-T,1,45,27,4,31,DST-BLK-P,1,25,9,6,14,,,,,,,,,,,,
DST-LMA-TP,2,DLT-WHI-T,1,45,27,4,31,DST-MAH-P,1,25,9,6,14,,,,,,,,,,,,
DST-LOK-TP,2,DLT-WHI-T,1,45,27,4,31,DST-OAK-P,1,25,9,6,14,,,,,,,,,,,,
DST-WHI-TP,2,DLT-WHI-T,1,45,27,4,31,DST-LWH-P,1,25,9,6,14,,,,,,,,,,,,
AEFM5CWNA,3,BAETFNA,1,63,42,7,49,,,,,,,BFMCWNA,2,45,22,10,29,,,,,,
AEFM7CWNA,4,BAETFNA,1,63,42,7,49,,,,,,,BFMCWNA,3,45,22,10,29,,,,,,
BSFM5CWNA,3,BBSTXNA,1,61,38,7,65,,,,,,,BFMCWNA,2,45,22,10,29,,,,,,
BSFM7CWNA,4,BBSTXNA,1,61,38,7,65,,,,,,,BFMCWNA,3,45,22,10,29,,,,,,
BSFM9CWNA,5,BBSTXNA,1,61,38,7,65,,,,,,,BFMCWNA,4,45,22,10,29,,,,,,
CMFM5CWNA,3,BCMTRNA,1,66,38,5,49,,,,,,,BFMCWNA,2,45,22,10,29,,,,,,
CMFM7CWNA,4,BCMTRNA,1,66,38,5,49,,,,,,,BFMCWNA,3,45,22,10,29,,,,,,
DEFM5CWNA,3,BDETRNA,1,75,43,5,66,,,,,,,BFMCWNA,2,45,22,10,29,,,,,,
DEFM7CWNA,4,BDETRNA,1,75,43,5,66,,,,,,,BFMCWNA,3,45,22,10,29,,,,,,
DEFM9CWNA,5,BDETRNA,1,75,43,5,66,,,,,,,BFMCWNA,4,45,22,10,29,,,,,,
DIFM5CWNA,3,BDITFNA,1,61,41,5,43,,,,,,,BFMCWNA,2,45,22,10,29,,,,,,
DIFM7CWNA,4,BDITFNA,1,61,41,5,43,,,,,,,BFMCWNA,3,45,22,10,29,,,,,,
MNFM3CWNA,2,BMNTDNA,1,36,33,4,22,,,,,,,BFMCWNA,1,45,22,10,29,,,,,,
SEFM3CWNA,2,BSETQNA,1,37,28,4,20,,,,,,,BFMCWNA,1,45,22,10,29,,,,,,
AEHD5CANA,3,BAETFNA,1,63,42,7,49,,,,,,,BHDCANA,2,47,24,10,38,,,,,,
AEHD7CANA,4,BAETFNA,1,63,42,7,49,,,,,,,BHDCANA,3,47,24,10,38,,,,,,
BSHD5CANA,3,BBSTXNA,1,61,38,7,65,,,,,,,BHDCANA,2,47,24,10,38,,,,,,
BSHD7CANA,4,BBSTXNA,1,61,38,7,65,,,,,,,BHDCANA,3,47,24,10,38,,,,,,
BSHD9CANA,5,BBSTXNA,1,61,38,7,65,,,,,,,BHDCANA,4,47,24,10,38,,,,,,
CMHD5CANA,3,BCMTRNA,1,66,38,5,49,,,,,,,BHDCANA,2,47,24,10,38,,,,,,
CMHD7CANA,4,BCMTRNA,1,66,38,5,49,,,,,,,BHDCANA,3,47,24,10,38,,,,,,
DEHD5CANA,3,BDETRNA,1,75,43,5,66,,,,,,,BHDCANA,2,47,24,10,38,,,,,,
DEHD7CANA,4,BDETRNA,1,75,43,5,66,,,,,,,BHDCANA,3,47,24,10,38,,,,,,
DEHD9CANA,5,BDETRNA,1,75,43,5,66,,,,,,,BHDCANA,4,47,24,10,38,,,,,,
DIHD5CANA,3,BDITFNA,1,61,41,5,43,,,,,,,BHDCANA,2,47,24,10,38,,,,,,
DIHD7CANA,4,BDITFNA,1,61,41,5,43,,,,,,,BHDCANA,3,47,24,10,38,,,,,,
MNHD3CANA,2,BMNTDNA,1,36,33,4,22,,,,,,,BHDCANA,1,47,24,10,38,,,,,,
SEHD3CANA,2,BSETQNA,1,37,28,4,20,,,,,,,BHDCANA,1,47,24,10,38,,,,,,
ANAB3-AWA-05,3,ANT-AWA-T,1,39,39,6,33,ANT-AWA-P,1,26,9,7,14,ABP8T05,1,39,20,13,29,,,,,,
ANAB5-AWA-05,4,ANT-AWA-T,1,39,39,6,33,ANT-AWA-P,1,26,9,7,14,ABP8T05,2,39,20,13,29,,,,,,
DLAB3-AWA-05,3,DLT-AWA-T,1,45,27,4,31,DLT-AWA-P,1,26,9,6,14,ABP8T05,1,39,20,13,29,,,,,,
DLAB5-AWA-05,4,DLT-AWA-T,1,45,27,4,31,DLT-AWA-P,1,26,9,6,14,ABP8T05,2,39,20,13,29,,,,,,
OXAB3-AWA-05,2,OXT-AWA-T,1,41,41,7,59,,,,,,,ABP8T05,1,39,20,13,29,,,,,,
OXAB5-AWA-05,3,OXT-AWA-T,1,41,41,7,59,,,,,,,ABP8T05,2,39,20,13,29,,,,,,
YAAB3-AWA-05,2,YAT-AWA-T,1,53,35,6,55,,,,,,,ABP8T05,1,39,20,13,29,,,,,,
YAAB5-AWA-05,3,YAT-AWA-T,1,53,35,6,55,,,,,,,ABP8T05,2,39,20,13,29,,,,,,
ANEL3-AWA-05,3,ANT-AWA-T,1,39,39,6,33,ANT-AWA-P,1,26,9,7,14,ELP8T05,1,43,19,14,33,,,,,,
ANEL5-AWA-05,4,ANT-AWA-T,1,39,39,6,33,ANT-AWA-P,1,26,9,7,14,ELP8T05,2,43,19,14,33,,,,,,
DLEL3-AWA-05,3,DLT-AWA-T,1,45,27,4,31,DLT-AWA-P,1,26,9,6,14,ELP8T05,1,43,19,14,33,,,,,,
DLEL5-AWA-05,4,DLT-AWA-T,1,45,27,4,31,DLT-AWA-P,1,26,9,6,14,ELP8T05,2,43,19,14,33,,,,,,
OXEL3-AWA-05,2,OXT-AWA-T,1,41,41,7,59,,,,,,,ELP8T05,1,43,19,14,33,,,,,,
OXEL5-AWA-05,3,OXT-AWA-T,1,41,41,7,59,,,,,,,ELP8T05,2,43,19,14,33,,,,,,
YAEL3-AWA-05,2,YAT-AWA-T,1,53,35,6,55,,,,,,,ELP8T05,1,43,19,14,33,,,,,,
YAEL5-AWA-05,3,YAT-AWA-T,1,53,35,6,55,,,,,,,ELP8T05,2,43,19,14,33,,,,,,
ANGA3-AWA-03,3,ANT-AWA-T,1,39,39,6,33,ANT-AWA-P,1,26,9,7,14,GAP8T03,1,39,20,15,38,,,,,,
ANGA5-AWA-03,4,ANT-AWA-T,1,39,39,6,33,ANT-AWA-P,1,26,9,7,14,GAP8T03,2,39,20,15,38,,,,,,
DLGA3-AWA-03,3,DLT-AWA-T,1,45,27,4,31,DLT-AWA-P,1,26,9,6,14,GAP8T03,1,39,20,15,38,,,,,,
DLGA5-AWA-03,4,DLT-AWA-T,1,45,27,4,31,DLT-AWA-P,1,26,9,6,14,GAP8T03,2,39,20,15,38,,,,,,
OXGA3-AWA-03,2,OXT-AWA-T,1,41,41,7,59,,,,,,,GAP8T03,1,39,20,15,38,,,,,,
OXGA5-AWA-03,3,OXT-AWA-T,1,41,41,7,59,,,,,,,GAP8T03,2,39,20,15,38,,,,,,
